,J,T,s_jt,x_jt,z_jt,p_jt
0,1,1,0.5669819090032815,1.5030380521556683,0.05732470222802699,2.764554276465621
1,1,2,0.018726327917628502,1.7080948427946905,1.7826107205986412,8.39189377264681
2,1,3,0.013479560109622578,0.7084187013408798,0.5163089477441065,7.485407743001849
3,1,4,0.010442640099544065,0.4134859299308613,0.7006871201657032,6.431966777843913
4,1,5,0.002256698895642977,0.09348278111872377,0.6353667018292045,7.082192513975738
5,1,6,0.005638464279916515,-0.1375447315408922,0.9231132758531736,7.408414866139831
6,1,7,0.005319091754429226,0.8434243186076287,0.5776521740093936,6.309890867548889
7,1,8,0.33792359606692457,2.0369730855844246,0.7105464615982799,3.782233122610961
8,1,9,0.21080908381008628,0.5139333987351291,-0.03470758966456966,4.559056012863179
9,1,10,0.022275188709395998,1.3305442348533618,1.334896812614428,8.064288879194965
10,1,11,0.0013235006175845,0.5332309577851837,1.2470374691901691,7.743359480771798
11,1,12,0.0021874015870815854,0.5956531501313228,1.291945682480646,10.853629851025127
12,1,13,0.07570201585782727,1.2786456741131798,0.3082556817295595,7.477758562632092
13,1,14,0.10626106323315605,1.125473830613986,1.3291798366867136,6.744043828671553
14,1,15,0.012111547485302875,0.02521586271916676,1.7118878205929253,6.6003075566456815
15,1,16,0.014182101844518395,1.3764173639068806,1.5708137370092339,5.832329842731655
16,1,17,0.04796367171438528,1.0985338221430025,1.4802797343810725,6.435947973459829
17,1,18,0.04262928882059694,0.8787998648397873,1.5908040267974006,5.536053259196409
18,1,19,0.01015052236530072,0.953732304007821,0.5446900341900472,6.216354382720762
19,1,20,0.010614886384962328,0.9446348800668816,0.3721767602463184,9.32058536829101
20,1,21,0.0634570842115174,1.1641469858869467,0.402522734619414,7.507070871993315
21,1,22,0.020090704802934668,1.1877173797791492,0.863881842793472,9.509391373590184
22,1,23,0.007604822067782042,1.4461961846455964,2.1999962665170925,11.536124065171839
23,1,24,0.0019444687968807482,0.33440249370977926,0.4141688544823643,9.008415287516637
24,1,25,0.019162855989832913,1.9107670329631161,1.582611972891642,8.502002634736659
25,1,26,0.005817109642539421,0.886009633482741,0.990655657667699,6.07881683069724
26,1,27,0.10197015554569809,0.8315970215380468,1.0721066639541337,7.456974858444668
27,1,28,0.013225411333692552,1.0112282102020733,1.4803736599985005,9.087351554108952
28,1,29,0.15883661937745958,0.5891221343569734,0.9578168064099806,3.503211398711691
29,1,30,0.009070410046348776,1.146329382892781,0.34546124224199903,5.30585523234827
30,1,31,0.01825147905055511,1.137122956606294,1.4023029021951503,10.18901166889843
31,1,32,0.0048306030675099795,0.5980606542543031,0.7683447451545229,7.530879244140288
32,1,33,0.05426939709714611,0.8161646719995341,0.8051029727184214,6.36367535866558
33,1,34,0.030215873849739297,0.3473236275125301,1.6876612432085318,7.4869168908253
34,1,35,0.08839122736609405,0.5037134067393432,1.228195638379382,4.478599017316911
35,1,36,0.008421556944239463,1.422526050493952,0.8734843418093232,7.231816514665892
36,1,37,0.042981601660543295,0.8236045822352531,0.6724149171202438,5.889523963927018
37,1,38,0.08069406963695781,1.478377028161983,1.3968309335472393,5.506985404404714
38,1,39,0.045010443631622876,1.3299970627108646,1.319372527814028,6.486759087961445
39,1,40,0.030338259431642402,1.8874569584075758,1.110676315676971,6.526467915274666
40,1,41,0.18563024085736027,2.0191445006281263,0.704053882528175,5.258686278932624
41,1,42,0.006422455782284283,1.4351883803259202,0.873570650702095,8.691267691706686
42,1,43,0.24449550468998524,2.210443068107587,1.3455264206702033,5.406702859559207
43,1,44,0.010100302603233803,1.4311437680476549,1.6606669042482674,12.685348780174653
44,1,45,0.09154160509858167,0.6375919181765235,0.13592214404757463,4.665097689260067
45,1,46,0.09323846718850058,1.0973284601801934,0.9389174033288776,7.155247745354542
46,1,47,0.2116884378771652,1.0767404279198238,0.9064649364539762,3.5011433589849674
47,1,48,0.08672485215288697,1.0217402272975662,1.3748661048089827,3.199000328415532
48,1,49,0.04602807235782393,0.756719175892302,0.777918014262867,5.647627402487565
49,1,50,0.005639820642783384,1.079764453935412,1.1960139753264127,8.591754376751389
50,2,1,0.01603922187759694,0.804951031355589,0.8922569858924123,6.39867218134308
51,2,2,0.10303927048090682,1.3880407909835668,0.35734079621768877,6.120233042717899
52,2,3,0.0009146247411541135,-0.11618223503207536,2.1725244980821112,10.322597890111455
53,2,4,0.05423974693566341,0.6616639574213973,0.3866190178515977,8.196563185716094
54,2,5,0.0087768560662848,0.09345228268975658,1.038740979119277,6.036041862214673
55,2,6,0.3556304263641411,1.0022822871909374,-0.08766086835449727,4.725296535975986
56,2,7,0.0017729365699079751,0.9836977038977563,0.5179310492700664,7.761786091892621
57,2,8,0.007518000626076985,0.7911393444456751,0.9733291578283115,6.514588027654874
58,2,9,0.003044145611332624,1.2304393389871284,0.7076405127851281,8.557296842578987
59,2,10,0.06738258504821472,1.848436100709577,1.1617263603269696,6.801485873549994
60,2,11,0.006450209642648345,1.2667028858873468,0.7810210765172283,9.998674352753348
61,2,12,0.010262185227794046,0.3277102203612421,0.4269745772108019,7.496275243580124
62,2,13,0.004369956377891569,1.5884219485924553,2.2121488461679646,8.956114895223784
63,2,14,0.13186797702115347,1.0654437573959794,0.7486484920305401,4.155367044433658
64,2,15,0.034587637581696355,1.1973753271461518,0.8781397330477912,6.509294127708569
65,2,16,0.5501506435789706,1.0339316181831737,0.4128132700813065,2.8333070455184135
66,2,17,0.017720450434794612,0.3070448257580092,0.6361098114491143,8.401278421110046
67,2,18,0.00994019460972615,0.9331015894222302,0.5315482174262436,7.808905781832454
68,2,19,0.31037589903851925,1.6654003787759133,1.6671457327777701,6.039269690932187
69,2,20,0.0004691960840239654,0.11256585682341369,1.1611995580826164,10.208405791631398
70,2,21,0.061668372805886364,0.7276166385343104,-0.024541260009844246,5.488829411345767
71,2,22,0.021001711522008897,0.6502257943820208,0.48046844801367083,6.367895899692417
72,2,23,0.04787802883065369,1.2059024735975663,0.8519443186225608,8.113428691912155
73,2,24,0.00118695102019963,0.7051649740939065,0.7145143769383919,8.202460989535497
74,2,25,0.015236667201838503,1.7429059783269703,1.0893035658629047,7.679637342731382
75,2,26,0.0007891910462332466,0.3026714982152595,1.122927131109464,9.812275787388991
76,2,27,0.0013266780665317649,0.36464043584326733,1.8205941449671255,11.996183077674857
77,2,28,0.0880204420564897,1.9129297533215839,1.1388797632960215,8.026295432702598
78,2,29,0.03990819072895154,0.9499984196485833,1.5128862367763638,10.429629628396018
79,2,30,0.017894017061702006,1.004757594004335,1.2831406037657083,6.797264025464397
80,2,31,0.029197522541326657,0.4237318312033884,1.1548988565185558,6.157024622023987
81,2,32,0.041646167339224466,1.630497824626476,0.47308122768624383,5.87332406712411
82,2,33,0.005284908258212511,0.6690146028322168,0.833534818618819,7.829200536496828
83,2,34,0.07841430289742737,0.17846151461464554,0.901407838088372,3.8096391236945832
84,2,35,0.00735790776198054,1.0862376526994513,1.573375975220338,8.196590328032611
85,2,36,0.001426298969776815,0.030525031723797946,1.6723107481759776,8.577240309851408
86,2,37,0.0011576123391088891,0.06460447709019024,1.860059566672596,9.11591217990535
87,2,38,0.013910977150094947,0.8047723512568374,1.380097724627619,4.918894443998641
88,2,39,0.01060607594857677,0.8178045152395607,1.4568282358142328,11.174248630388904
89,2,40,0.0471211324383567,1.6160549512020337,1.1262002857983386,9.718677057214036
90,2,41,0.11040945304418352,0.6218036108443716,0.7662498083726861,5.53037788204618
91,2,42,0.004377611872772999,0.3794190413463179,1.2588494032979165,6.7220174091839215
92,2,43,0.06831040276146226,1.1329316421853148,1.055535264617264,4.178637106284716
93,2,44,0.03046395805813691,0.4923167617383942,0.975710439997933,6.568099005656516
94,2,45,0.2899722952567044,1.0033667805231306,-0.327768011253353,3.8339485013023684
95,2,46,0.11111526872347983,1.140921968275713,0.8917603550179605,8.534578567067909
96,2,47,0.030734650257376053,0.8797684575019724,0.46843611744678115,6.91600600799177
97,2,48,0.0007145845551660369,0.6601366763878505,0.6398002176482004,10.270549014390316
98,2,49,0.02063207386618413,0.8065981856099785,1.7075458426482204,7.138828515907146
99,2,50,0.0015557522763617819,0.4128743976003203,0.7932747907310138,8.656276099760863
100,3,1,0.017091217152094152,0.14063797473184103,1.041362589741721,6.776639385708767
101,3,2,0.1948623779072667,1.2177298353672936,1.0653303628127713,5.566219087596675
102,3,3,0.15639716270897,0.24732933039635774,1.3723920961802496,4.736512219523714
103,3,4,0.007393463582021115,0.6800761694967978,0.6235302896271874,5.696862030995042
104,3,5,0.005129526466569851,0.5772485137152048,0.571481488650865,5.273712829498598
105,3,6,0.010599038306093381,0.809008778961723,1.525208590165274,10.424346379823024
106,3,7,0.04454023396391726,-0.0019917574681158623,1.3100218053538923,4.225839855138328
107,3,8,0.09263503184074474,1.2581191448386595,1.5360108131612054,6.871078977497019
108,3,9,0.00762295698472833,0.8419883764028089,1.8412171621329825,10.113400183327341
109,3,10,0.16446153523477489,0.5568487597581252,0.3074698249936999,3.5210875291477404
110,3,11,0.011019926349414347,0.6035339146909094,1.3812951360339,9.214839405800305
111,3,12,0.3537850605041783,1.9891075856014262,1.4529434646767472,6.08857810121349
112,3,13,0.02415916153073918,0.7240395318217754,0.46871208279258736,7.181254166680555
113,3,14,0.03254914377494869,0.05760905004241812,1.0294273298879009,4.342753287956587
114,3,15,0.015913830131470665,1.5544257336974447,0.5214546122671704,9.743973915650292
115,3,16,0.01124637096326149,0.7944743618643846,2.153309800986256,7.851269730198267
116,3,17,0.047078155024552426,1.7832497624815793,1.6842300467463407,9.125943969773875
117,3,18,0.060554132279287055,1.6177979215203862,1.001375005857063,7.21613049535903
118,3,19,0.020335300971239072,-0.17429657677856447,0.4553806987488688,7.658573781657388
119,3,20,0.028886827017450524,0.6736512626530857,1.024120104563798,6.478404109021704
120,3,21,0.1650725368606999,0.7686319963434306,1.4249000844130748,5.729524902771617
121,3,22,0.011577626409441301,1.095756873045568,1.0687296804169668,6.220508577346425
122,3,23,0.2569704449654987,0.6460402388616934,0.05160869888766351,3.5717033868654813
123,3,24,0.08371342459909817,1.0880221266271373,1.0675189337330373,5.452264838860074
124,3,25,0.020826667460010547,1.2089691827737135,0.8078323009854768,9.733449788929185
125,3,26,0.004839258147264558,0.18013237205302823,1.0253434141462627,6.0104704300007175
126,3,27,0.02577550921353419,0.467727854715452,0.0925890923100221,6.881291871396864
127,3,28,0.0028806078476933694,0.8191382279388496,1.32222569135703,10.03789591238731
128,3,29,0.02345244778767588,0.4513245752747733,0.8696454565293056,5.101626416063976
129,3,30,0.2807595836140014,1.0879976421409403,-0.4258686563129963,2.9310987447670644
130,3,31,0.054366251322503376,1.3557192333138377,1.2789474362470419,11.476426407199622
131,3,32,0.01479699461862516,1.1507638780093992,1.2269316562114485,5.478218400401582
132,3,33,0.282647164293595,0.34618891002205043,1.0076199528755618,0.570351485843692
133,3,34,0.008879264729996271,0.8479840219760382,1.38985631931435,6.156195461315718
134,3,35,0.0009973186305068298,0.06742090430834546,0.8150800351077779,11.174626051142003
135,3,36,0.28086245378481856,1.622593443327926,0.4614439281454197,2.8988064286941557
136,3,37,0.07140340445214245,1.6465549681341605,0.5962503041529168,6.474328444834735
137,3,38,0.006638848138540477,1.013908676644104,0.3854850029514185,6.103552763982329
138,3,39,0.013332057917657182,1.0077299479923654,1.1715553428555108,9.72928764990413
